primary_name,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,averagerating,numvotes,count,total_production_budget,total_domestic_gross,total_worldwide_gross
Robert Aldrich,5000000.0,34469210.0,64240813.0,6.893842,12.8481626,4.8,12.0,1,5000000,34469210,64240813
Robert Chapin,55000000.0,34234008.0,47213095.0,0.6224365090909091,0.858419909090909,6.5,53.0,1,55000000,34234008,47213095
Robert Conway,20000000.0,23364784.0,38164784.0,1.1682392,1.9082392,5.2,1359.0,1,20000000,23364784,38164784
Robert Delamere,32100000.0,75275855.0,117832869.5,2.5481447637900354,3.3053870146797153,8.1,199.0,2,64200000,150551710,235665739
Robert Eggers,3500000.0,25138705.0,40454520.0,7.182487142857143,11.558434285714286,6.8,154278.0,1,3500000,25138705,40454520
Robert Lorenz,60000000.0,35763137.0,47818913.0,0.5960522833333334,0.7969818833333333,6.8,56129.0,1,60000000,35763137,47818913
Robert Luketic,57500000.0,27224308.5,55956758.0,0.40609126166666665,0.8414112475,5.550000000000001,57693.0,2,115000000,54448617,111913516
Robert Redford,25000000.0,11538204.0,15907411.0,0.46152816,0.63629644,6.9,26416.0,1,25000000,11538204,15907411
Robert Rodriguez,53501400.0,26813964.2,101654171.4,0.6487471917918551,1.523834577963801,6.360000000000001,96240.8,5,267507000,134069821,508270857
Robert Schwentke,130000000.0,33618855.0,79076678.0,0.2586065769230769,0.6082821384615384,5.6,109078.0,1,130000000,33618855,79076678
Robert Stromberg,180000000.0,241407328.0,758536735.0,1.3411518222222223,4.214092972222222,7.0,305832.0,1,180000000,241407328,758536735
Robert Zemeckis,54250000.0,38698785.5,88548031.25,0.9831769482103005,2.0868720664447054,6.95,136846.0,4,217000000,154795142,354192125
Roberto Santiago,40000000.0,25126214.0,62226214.0,0.62815535,1.55565535,4.9,36.0,1,40000000,25126214,62226214
Roberto Santucci,14000000.0,10397365.0,10397365.0,0.7426689285714285,0.7426689285714285,5.7,1952.0,1,14000000,10397365,10397365
Robin Aubert,12000000.0,2062406.0,2062406.0,0.17186716666666665,0.17186716666666665,5.9,5970.0,1,12000000,2062406,2062406
Robin B. Murray,30000000.0,4211129.0,8786752.0,0.14037096666666668,0.29289173333333335,6.8,22.0,1,30000000,4211129,8786752
Robin Bissell,10000000.0,10205616.0,10205616.0,1.0205616,1.0205616,6.8,1162.0,1,10000000,10205616,10205616
Robin Christian,70000000.0,30157016.0,69157016.0,0.43081451428571427,0.9879573714285714,3.3,71.0,1,70000000,30157016,69157016
Robin Lough,10000000.0,3039190.5,4774669.5,0.5193521388888889,0.8029636388888889,8.6,1587.0,2,20000000,6078381,9549339
Rocky Jo,10100000.0,10143618.0,10143618.0,1.0043186138613862,1.0043186138613862,5.0,126.0,1,10100000,10143618,10143618
Rocky Soraya,58000000.0,53458319.0,87100000.0,0.9216951551724137,1.5017241379310344,4.3,971.0,1,58000000,53458319,87100000
Rod Lurie,25000000.0,10324441.0,11253821.0,0.41297764,0.45015284,5.8,30924.0,1,25000000,10324441,11253821
Rodrigo García,7500000.0,3014696.0,8539003.0,0.40195946666666665,1.1385337333333334,6.7,22213.0,1,7500000,3014696,8539003
Roger Donaldson,15000000.0,25018119.0,34820335.0,1.6678746,2.321355666666667,6.3,59293.0,1,15000000,25018119,34820335
Roger Kumble,35000000.0,17630465.0,39340177.0,0.5037275714285714,1.124005057142857,3.8,14700.0,1,35000000,17630465,39340177
Roger Michell,40000000.0,31011732.0,59795070.0,0.7752933,1.49487675,6.5,67367.0,1,40000000,31011732,59795070
Rohit Pandey,20000000.0,20919166.0,29870801.0,1.0459583,1.49354005,6.5,408.0,1,20000000,20919166,29870801
Rok Bicek,30000000.0,36918811.0,51078541.0,1.2306270333333333,1.7026180333333334,7.6,99.0,1,30000000,36918811,51078541
Roland Emmerich,86125000.0,45253991.0,151432480.5,0.35676949303030303,1.1063281343939393,5.9,97019.5,4,344500000,181015964,605729922
Rolf Winters,30000000.0,64172251.0,71172251.0,2.1390750333333335,2.372408366666667,6.6,260.0,1,30000000,64172251,71172251
Roman Bondarchuk,90000000.0,47546796.0,120100000.0,0.5282977333333333,1.3344444444444445,6.9,172.0,1,90000000,47546796,120100000
Roman Polanski,35000000.0,9044148.0,51822322.5,0.22361881777777776,1.490381868888889,7.2,129823.0,2,70000000,18088296,103644645
Ron Clements,150000000.0,248757044.0,637517365.0,1.6583802933333334,4.250115766666666,7.6,224253.0,1,150000000,248757044,637517365
Ron Fricke,4000000.0,2672413.0,5966671.0,0.66810325,1.49166775,8.5,29725.0,1,4000000,2672413,5966671
Ron Howard,111600000.0,69710951.6,174228345.4,0.577422090025974,1.769266736248348,6.7,183086.8,5,558000000,348554758,871141727
Ron Scalpello,14000000.0,11242801.0,20597806.0,0.8030572142857143,1.4712718571428571,7.1,383.0,1,14000000,11242801,20597806
Ron Shelton,22000000.0,6069605.0,6756412.0,0.2758911363636364,0.30710963636363636,4.4,4829.0,1,22000000,6069605,6756412
Ron Yassen,6250000.0,18594333.5,28500000.0,1.5495277916666668,2.375,9.3,22.0,2,12500000,37188667,57000000
Ronan Chapalain,5000000.0,6096582.0,16515203.0,1.2193164,3.3030406,6.9,364.0,1,5000000,6096582,16515203
Ronnie Del Carmen,175000000.0,356461711.0,854235992.0,2.036924062857143,4.8813485257142855,8.2,536181.0,1,175000000,356461711,854235992
Roschdy Zem,25000000.0,71309760.0,152500343.0,2.8523904,6.10001372,7.0,5772.0,1,25000000,71309760,152500343
Ross Whitaker,33747702.0,42910636.0,95639649.0,0.8871786822668124,1.656661131074389,7.466666666666666,25.333333333333332,3,101243106,128731908,286918947
Rowan Joffe,16500000.0,1736055.0,9896616.0,0.08413097727272727,0.4550655681818182,6.0,35234.0,2,33000000,3472110,19793232
Ruben Fleischer,57250000.0,74361995.0,249894492.25,0.991480382861248,2.6480622836206895,6.550000000000001,208406.5,4,229000000,297447980,999577969
Rufus Chaffee,15000000.0,11614954.0,11614954.0,0.7743302666666667,0.7743302666666667,5.8,65.0,1,15000000,11614954,11614954
Ruijun Li,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Rupert Sanders,140000000.0,97850156.0,284466218.0,0.6406643780748663,1.9427061326203208,6.25,217718.5,2,280000000,195700312,568932436
Rupert Wyatt,36500000.0,54112816.25,129699826.0,0.8758692743010753,1.7516863288172042,6.625,155447.5,4,146000000,216451265,518799304
Russell Crowe,22500000.0,4200117.0,31054727.0,0.18667186666666666,1.3802100888888889,7.1,66595.0,1,22500000,4200117,31054727
Rusty Cundieff,10000000.0,8840453.0,31164747.0,0.8840453,3.1164747,4.3,92980.0,1,10000000,8840453,31164747
Ruturaj Dhalgade,14000000.0,6552255.0,6552255.0,0.4680182142857143,0.4680182142857143,5.3,11.0,1,14000000,6552255,6552255
Ry Russo-Young,5000000.0,12241072.0,18945682.0,2.4482144,3.7891364,6.4,39282.0,1,5000000,12241072,18945682
Ryan Coogler,79300000.0,275308715.0,513125150.0,8.118254921311312,10.31063745941942,7.466666666666666,269668.6666666667,3,237900000,825926145,1539375450
Ryan Fleck,91500000.0,216444790.0,564847250.0,1.616372327142857,3.623306660714286,7.05,210904.0,2,183000000,432889580,1129694500
Ryan Murphy,60000000.0,80574010.0,206598789.0,1.3429001666666667,3.44331315,5.8,77709.0,1,60000000,80574010,206598789
Ryan Rothmaier,33000000.0,28946615.0,47267829.0,0.8771701515151515,1.4323584545454546,5.4,2720.0,1,33000000,28946615,47267829
Rydell Danzie,6250000.0,18594333.5,28500000.0,1.5495277916666668,2.375,6.3,14.0,2,12500000,37188667,57000000
Ryszard Bugajski,25000000.0,3073392.0,20052958.0,0.12293568,0.80211832,5.4,114.0,1,25000000,3073392,20052958
Rúnar Rúnarsson,90000000.0,47546796.0,120100000.0,0.5282977333333333,1.3344444444444445,7.2,1181.0,1,90000000,47546796,120100000
S.S. Rajamouli,35000000.0,12861897.0,145119789.5,0.4006549,4.725923545833334,8.2,79449.5,2,70000000,25723794,290239579
SABU,3000000.0,2746453.0,5746453.0,0.9154843333333333,1.9154843333333333,6.3,57.0,1,3000000,2746453,5746453
Saad Hendawy,20000000.0,15712072.0,16612072.0,0.7856036,0.8306036,5.9,30.0,1,20000000,15712072,16612072
Sachin P. Karande,50000000.0,81526121.0,161626121.0,1.63052242,3.23252242,5.5,58.0,1,50000000,81526121,161626121
Sajid Khan,10100000.0,1183658.0,18726300.0,0.11719386138613862,1.854089108910891,5.5,11089.0,1,10100000,1183658,18726300
Sakari Kirjavainen,46500000.0,7100177.0,23726626.0,0.15269197849462365,0.5102500215053763,6.7,373.0,1,46500000,7100177,23726626
Salim Akil,8500000.0,30846431.5,31409462.0,3.8838301642857145,3.9586305071428574,5.7,7366.0,2,17000000,61692863,62818924
Sam Fell,60000000.0,56003051.0,108119662.0,0.9333841833333333,1.8019943666666667,7.0,87250.0,1,60000000,56003051,108119662
Sam Mendes,250000000.0,252217226.0,995073952.0,1.0943576508333335,4.242352324166666,7.3,472362.5,2,500000000,504434452,1990147904
Sam Miller,13200000.0,52543632.0,54323210.0,3.980578181818182,4.115394696969697,5.6,16045.0,1,13200000,52543632,54323210
Sam Raimi,200000000.0,234770996.0,490359051.0,1.17385498,2.451795255,6.3,192045.0,1,200000000,234770996,490359051
Sam Taylor-Johnson,40000000.0,166167230.0,570998101.0,4.15418075,14.274952525,4.1,279126.0,1,40000000,166167230,570998101
Sameera Wackwella,35000000.0,11989328.0,12506188.0,0.3425522285714286,0.35731965714285713,5.4,17.0,1,35000000,11989328,12506188
Samuel Bayer,18400000.0,44289762.0,71617067.0,7.98565853015873,8.766438673015873,5.2,85497.0,2,36800000,88579524,143234134
Samuel Thivierge,28000000.0,52131264.0,82183683.0,1.8618308571428572,2.9351315357142855,6.6,58.0,1,28000000,52131264,82183683
Sanaa Hamri,12000000.0,21540363.0,21867665.0,1.79503025,1.8223054166666666,5.9,12466.0,1,12000000,21540363,21867665
Sang-il Lee,14400000.0,101157447.0,159157447.0,7.024822708333334,11.05260048611111,7.2,2010.0,1,14400000,101157447,159157447
Sangeeth Sivan,82500000.0,137355633.0,237685089.0,1.6649167636363635,2.8810313818181816,3.6,290.0,1,82500000,137355633,237685089
Sarah Frankcom,10000000.0,3039190.5,4774669.5,0.5193521388888889,0.8029636388888889,6.5,77.0,2,20000000,6078381,9549339
Sarah Gavron,14000000.0,4702420.0,34044909.0,0.3358871428571429,2.431779214285714,6.9,34306.0,1,14000000,4702420,34044909
Sarah Morris,90000000.0,143619809.0,487519809.0,1.5957756555555556,5.416886766666667,8.3,14.0,1,90000000,143619809,487519809
Sarah Smith,85000000.0,46462469.0,149717124.0,0.5466172823529412,1.7613779294117646,7.1,45439.0,1,85000000,46462469,149717124
Sarik Andreasyan,12200000.0,50578723.5,80749332.5,3.512411354166667,5.6433611430555555,5.699999999999999,8054.5,2,24400000,101157447,161498665
Satya Deva,12000000.0,51739495.0,149570720.0,4.311624583333334,12.464226666666667,3.6,282.0,1,12000000,51739495,149570720
Scott Cooper,37500000.0,36953263.5,57136123.5,0.8478558803602058,1.283214004716981,6.85,127442.0,2,75000000,73906527,114272247
Scott Derrickson,66000000.0,103768648.33333333,284029663.6666667,6.152718698989898,12.091303737373737,6.833333333333333,258882.66666666666,3,198000000,311305945,852088991
Scott Frank,28000000.0,26017685.0,62108587.0,0.9292030357142858,2.2181638214285715,6.5,105116.0,1,28000000,26017685,62108587
Scott Hicks,25000000.0,60457138.0,96633833.0,2.41828552,3.86535332,6.5,94359.0,1,25000000,60457138,96633833
Scott Jeffrey,33000000.0,28946615.0,47267829.0,0.8771701515151515,1.4323584545454546,4.4,554.0,1,33000000,28946615,47267829
Scott Mann,21950000.0,11766746.5,16115474.0,0.3382931577849117,0.5997034611556982,6.1,24740.0,2,43900000,23533493,32230948
Scott Moore,24000000.0,92683978.0,154354633.0,4.119122764285715,6.8055134357142855,5.85,67004.0,2,48000000,185367956,308709266
Scott Speer,33000000.0,35074677.0,165552290.0,1.062869,5.0167360606060605,6.5,51295.0,1,33000000,35074677,165552290
Scott Stewart,29833333.333333332,28907791.0,59835237.0,2.3357661957264955,3.9732857183150183,5.733333333333333,88927.66666666667,3,89500000,86723373,179505711
Scott Waugh,39000000.0,56790677.0,138333327.0,3.2472664053030305,4.908358420454546,6.5,109348.0,2,78000000,113581354,276666654
Sean Anders,48500000.0,52913227.666666664,94588926.66666667,1.1356048348429952,2.0511052805555554,6.433333333333334,91393.0,3,145500000,158739683,283766780
Sean Baker,2000000.0,5904366.0,11295324.0,2.952183,5.647662,7.6,72193.0,1,2000000,5904366,11295324
Sean Durkin,1000000.0,2981038.0,5438911.0,2.981038,5.438911,6.9,45873.0,1,1000000,2981038,5438911
Sean McNamara,18000000.0,43853424.0,47158652.0,2.436301333333333,2.6199251111111113,7.1,41659.0,1,18000000,43853424,47158652
Sebastien Grousset,50000000.0,103804407.0,170857676.0,2.07608814,3.41715352,6.2,653.0,1,50000000,103804407,170857676
Sebastien Guy,20000000.0,38583626.0,70652284.0,1.9291813,3.5326142,4.6,118.0,1,20000000,38583626,70652284
Sebastián Lelio,30000000.0,4167493.0,4967493.0,0.13891643333333334,0.1655831,6.8,7640.0,1,30000000,4167493,4967493
Semih Kaplanoglu,18000000.0,30272254.0,62646763.0,1.681791888888889,3.480375722222222,7.2,6221.0,1,18000000,30272254,62646763
Sengül Halat,11000000.0,5599781.0,72989781.0,0.509071,6.6354346363636365,4.5,56.0,1,11000000,5599781,72989781
Seok-hoon Lee,40000000.0,1641825.0,6341825.0,0.041045625,0.158545625,6.6,2387.0,1,40000000,1641825,6341825
Seong-Tae Lee,22000000.0,36020063.0,57520063.0,1.6372755909090908,2.6145483181818183,6.3,212.0,1,22000000,36020063,57520063
Sergei Bodrov,95000000.0,17725785.0,108874967.0,0.1865872105263158,1.1460522842105263,5.5,66565.0,1,95000000,17725785,108874967
Sergey Zhigunov,90000000.0,20377913.0,139877913.0,0.22642125555555556,1.5541990333333333,3.7,213.0,1,90000000,20377913,139877913
Seth Gordon,33225000.0,77551733.75,140953957.25,2.0509724640804596,3.5175193686576356,6.15,164578.25,4,132900000,310206935,563815829
Seth MacFarlane,59000000.0,150071062.5,386615385.0,2.7857484661764707,7.15732908617647,6.6,352105.0,2,118000000,300142125,773230770
Seth Rogen,44000000.0,6105175.0,12342632.0,0.13875397727272729,0.2805143636363636,6.5,286341.0,1,44000000,6105175,12342632
Seung-wan Hong,44000000.0,22730924.0,22730924.0,0.516611909090909,0.516611909090909,6.3,13.0,1,44000000,22730924,22730924
Shamin Desai,38000000.0,26947624.0,98230839.0,0.709148,2.5850220789473686,3.8,780.0,1,38000000,26947624,98230839
Shan Serafin,10000000.0,26594261.0,40749230.0,2.6594261,4.074923,3.5,135.0,1,10000000,26594261,40749230
Shana Feste,17500000.0,21828585.5,27660080.0,1.2599202833333334,1.554687225,6.3,27082.5,2,35000000,43657171,55320160
Shane Black,112666666.66666667,165426247.66666666,478158860.6666667,1.1166742824242422,3.027084990151515,6.666666666666667,342673.0,3,338000000,496278743,1434476582
Sharon Maymon,27000000.0,4485485.0,4485485.0,0.16612907407407407,0.16612907407407407,6.4,34.0,1,27000000,4485485,4485485
Shawn Ku,25000000.0,7634767.0,13031424.0,0.30539068,0.52125696,6.6,6058.0,1,25000000,7634767,13031424
Shawn Levy,87500000.0,85648524.5,215894689.75,1.05938868168304,2.3919932308832967,6.4750000000000005,175284.25,4,350000000,342594098,863578759
Shebi Chowghat,14000000.0,11242801.0,20597806.0,0.8030572142857143,1.4712718571428571,6.8,185.0,1,14000000,11242801,20597806
Shekar,4600000.0,2804874.0,36751984.0,0.6097552173913043,7.989561739130435,6.5,114.0,1,4600000,2804874,36751984
Shelagh O'Brien,10000000.0,3039190.5,4774669.5,0.5193521388888889,0.8029636388888889,7.6,14.0,2,20000000,6078381,9549339
Shengze Zhu,8000000.0,3205706.0,20005613.0,0.40071325,2.500701625,7.2,40.0,1,8000000,3205706,20005613
Shlok Sharma,20000000.0,20919166.0,29870801.0,1.0459583,1.49354005,6.5,408.0,1,20000000,20919166,29870801
Show Yanagisawa,14000000.0,6552255.0,6552255.0,0.4680182142857143,0.4680182142857143,5.0,17.0,1,14000000,6552255,6552255
Shumin Liu,30000000.0,36918811.0,51078541.0,1.2306270333333333,1.7026180333333334,8.6,34.0,1,30000000,36918811,51078541
Shyamaprasad,65000000.0,24409722.0,56824633.0,0.3755341846153846,0.8742251230769231,6.1,64.0,1,65000000,24409722,56824633
Siddharth Gupt,20000000.0,20919166.0,29870801.0,1.0459583,1.49354005,6.5,408.0,1,20000000,20919166,29870801
Simon Amstell,25000000.0,2546747.0,38112154.0,0.10186988,1.52448616,7.8,1108.0,1,25000000,2546747,38112154
Simon Curtis,10500000.0,23952599.0,46413489.5,2.243860840909091,4.3750471,7.15,63919.0,2,21000000,47905198,92826979
Simon J. Smith,132000000.0,83350911.0,366942531.0,0.6314462954545454,2.7798676590909093,6.7,72551.0,1,132000000,83350911,366942531
Simon Jaquemet,25000000.0,22486409.0,40686409.0,0.89945636,1.62745636,6.8,204.0,1,25000000,22486409,40686409
Simon Kinberg,350000000.0,42762350.0,149762350.0,0.12217814285714286,0.42789242857142856,6.0,24451.0,1,350000000,42762350,149762350
Simon Richardson,25000000.0,30542576.0,38749404.0,1.22170304,1.54997616,4.0,250.0,1,25000000,30542576,38749404
Simon Verhoeven,9900000.0,3759078.0,11310835.0,0.3797048484848485,1.142508585858586,5.3,21704.0,1,9900000,3759078,11310835
Simon Wells,150000000.0,21392758.0,39549758.0,0.14261838666666668,0.26366505333333334,5.4,19823.0,1,150000000,21392758,39549758
Simon West,43500000.0,23216173.0,82449677.2,0.34153994657703085,1.1474491623641456,5.68,101766.0,5,217500000,116080865,412248386
Sinisa Dragin,10000000.0,26594261.0,40749230.0,2.6594261,4.074923,7.1,19.0,1,10000000,26594261,40749230
Sion Sono,28000000.0,54730625.0,77026186.0,1.9546651785714286,2.750935214285714,6.1,4331.0,1,28000000,54730625,77026186
Sjoerd Oostrik,17000000.0,188024361.0,334522294.0,11.060256529411765,19.677782,6.6,18.0,1,17000000,188024361,334522294
Slawomir Fabicki,9000000.0,7710234.0,12898064.0,0.8566926666666667,1.4331182222222223,7.1,257.0,1,9000000,7710234,12898064
Sngmoo Lee,42000000.0,5666340.0,8514325.0,0.13491285714285714,0.2027220238095238,6.3,24271.0,1,42000000,5666340,8514325
Sofia Coppola,7000000.0,1785645.0,17023121.0,0.2550921428571429,2.4318744285714287,6.3,40250.0,1,7000000,1785645,17023121
Soo-in Bang,8000000.0,52287414.0,52287414.0,6.53592675,6.53592675,7.2,96.0,1,8000000,52287414,52287414
Soori,9000000.0,13960394.0,36588512.0,1.5511548888888889,4.065390222222222,7.1,1338.0,1,9000000,13960394,36588512
Sophon Sakdaphisit,90000000.0,8224288.0,10551417.0,0.09138097777777777,0.11723796666666667,6.1,629.0,1,90000000,8224288,10551417
Spike Jonze,23000000.0,25568251.0,48163815.0,1.1116630869565218,2.0940789130434783,8.0,467232.0,1,23000000,25568251,48163815
Spike Lee,6416666.666666667,16660910.333333334,33085686.0,1.1736065555555555,2.7603544444444448,5.8,71149.33333333333,3,19250000,49982731,99257058
Stacie Passon,35000000.0,34531832.0,50363790.0,0.9866237714285714,1.4389654285714286,5.7,3813.0,1,35000000,34531832,50363790
Stacy Title,7400000.0,22395806.0,31187727.0,3.0264602702702703,4.214557702702702,4.3,17743.0,1,7400000,22395806,31187727
Stan Harrington,37000000.0,109767581.0,173567581.0,2.9666913783783784,4.691015702702702,6.6,12.0,1,37000000,109767581,173567581
Stanley Kwan,85000000.0,37948765.0,78948765.0,0.4464560588235294,0.928809,4.2,20.0,1,85000000,37948765,78948765
Stathis Athanasiou,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.953428882352941,7.7,37.0,1,51000000,35851379,99624873
Stef Desmyter,70000000.0,65011757.0,131011757.0,0.9287393857142857,1.8715965285714287,4.7,87.0,1,70000000,65011757,131011757
Stefan Haupt,18000000.0,20497844.0,40651864.0,1.1387691111111111,2.258436888888889,7.3,1316.0,1,18000000,20497844,40651864
Stefano Mordini,16000000.0,1686429.0,1686429.0,0.1054018125,0.1054018125,5.7,264.0,1,16000000,1686429,1686429
Stefano Sollima,35000000.0,50065850.0,75885196.0,1.4304528571428572,2.1681484571428573,7.1,95650.0,1,35000000,50065850,75885196
Stella Meghie,10000000.0,34121140.0,61603136.0,3.412114,6.1603136,6.4,26811.0,1,10000000,34121140,61603136
Stephan Taubert,18000000.0,1034589.0,1199510.0,0.05747716666666667,0.06663944444444445,8.2,37.0,1,18000000,1034589,1199510
Stephen Chbosky,16500000.0,75082878.5,168837007.5,3.992991301923077,8.88701406923077,8.0,267151.5,2,33000000,150165757,337674015
Stephen Daldry,8500000.0,11006373.5,57903465.5,2.2002548,11.198423916666666,7.85,9899.5,2,17000000,22012747,115806931
Stephen Frears,20500000.0,32546874.5,77481865.5,2.043383090517241,5.0889977528735635,7.199999999999999,66837.0,2,41000000,65093749,154963731
Stephen Hopkins,5000000.0,19115191.0,23745772.0,3.8230382,4.7491544,7.1,30777.0,1,5000000,19115191,23745772
Stephen J. Anderson,30000000.0,26692846.0,50145607.0,0.8897615333333333,1.6715202333333334,7.2,19605.0,1,30000000,26692846,50145607
Stephen Susco,1000000.0,8866745.0,16434588.0,8.866745,16.434588,5.9,13822.0,1,1000000,8866745,16434588
Stepán Gajdos,23644623.5,43990905.5,57990905.5,18.45307685494797,18.76418796605908,4.9,46.0,2,47289247,87981811,115981811
Steve Antin,55000000.0,39440655.0,90552675.0,0.7171028181818182,1.6464122727272728,6.4,71021.0,1,55000000,39440655,90552675
Steve Carr,9250000.0,14423801.0,27238020.0,1.6189137676470589,2.929489879411765,5.199999999999999,49696.5,2,18500000,28847602,54476040
Steve Goldbloom,16000000.0,19068240.0,56506120.0,1.191765,3.5316325,5.2,72.0,1,16000000,19068240,56506120
Steve Gomer,2000000.0,5802208.0,5941994.0,2.901104,2.970997,6.0,1220.0,1,2000000,5802208,5941994
Steve Martino,97000000.0,145750127.0,564928373.5,1.5065290538011697,5.893431765709729,6.85,107375.0,2,194000000,291500254,1129856747
Steve McQueen,22166666.666666668,34358972.666666664,91768090.66666667,1.5031342782051282,4.679452142307691,7.433333333333334,270089.6666666667,3,66500000,103076918,275304272
Steve Pink,21000000.0,37074064.666666664,43080084.666666664,2.0057877361619862,2.2096923754578754,5.866666666666667,69828.0,3,63000000,111222194,129240254
Steve Purcell,185000000.0,237282182.0,554606532.0,1.2826063891891892,2.997873145945946,7.1,338728.0,1,185000000,237282182,554606532
Steve Saint Leger,20000000.0,14326865.0,33943049.0,0.71634325,1.69715245,6.1,89554.0,1,20000000,14326865,33943049
Steven Brill,10000000.0,8840453.0,31164747.0,0.8840453,3.1164747,4.3,92980.0,1,10000000,8840453,31164747
Steven Caple Jr.,50000000.0,115715889.0,213591522.0,2.31431778,4.27183044,7.2,72503.0,1,50000000,115715889,213591522
Steven Dhoedt,60000000.0,37017955.0,88832210.0,0.6169659166666667,1.4805368333333333,6.5,156.0,1,60000000,37017955,88832210
Steven Knight,22250000.0,8867223.5,16842083.0,0.42075455702341136,0.7809321300222964,5.975,54457.0,4,89000000,35468894,67368332
Steven Kostanski,85000000.0,28681080.0,35681080.0,0.33742447058823527,0.4197774117647059,6.0,2482.0,1,85000000,28681080,35681080
Steven M. Smith,1000000.0,17985000.0,17985000.0,17.985,17.985,2.6,126.0,1,1000000,17985000,17985000
Steven Quale,45000000.0,45094918.5,152720268.0,1.0083674775,3.4419332725,5.85,79477.5,2,90000000,90189837,305440536
Steven S. DeKnight,155000000.0,59874525.0,290930148.0,0.38628725806451614,1.8769686967741936,5.6,89462.0,1,155000000,59874525,290930148
Steven Soderbergh,21528571.42857143,39429744.0,67110298.28571428,3.6729999818045056,5.958500494757723,6.5857142857142845,125588.42857142857,7,150700000,276008208,469772088
Steven Spielberg,92142857.14285715,98153473.85714285,275048542.14285713,1.328772971255887,3.181120541899529,7.228571428571429,187085.57142857142,7,645000000,687074317,1925339795
Stevie Cruz-Martin,20500000.0,20264436.0,30241435.0,0.9885090731707317,1.4751919512195122,5.3,56.0,1,20500000,20264436,30241435
Stewart Hendler,10000000.0,3818664.0,4563080.0,0.3818664,0.456308,4.6,16788.0,1,10000000,3818664,4563080
Stiles White,5000000.0,50856010.0,103300632.0,10.171202,20.6601264,4.5,44054.0,1,5000000,50856010,103300632
Stuart Beattie,65000000.0,19075290.0,74575290.0,0.293466,1.147312153846154,5.1,74910.0,1,65000000,19075290,74575290
Stuart Smith,13000000.0,10020081.0,10020081.0,0.7707754615384615,0.7707754615384615,6.5,19.0,1,13000000,10020081,10020081
Stuart Willis,18000000.0,4100000.0,4100000.0,0.22777777777777777,0.22777777777777777,6.7,82.0,1,18000000,4100000,4100000
Stéphane E. Roy,30000000.0,31749894.0,48559999.0,1.0583298,1.6186666333333333,6.6,88.0,1,30000000,31749894,48559999
Stéphanie Murat,20000000.0,42656255.0,43658157.0,2.13281275,2.18290785,5.1,248.0,1,20000000,42656255,43658157
Su Rynard,6500000.0,1109660.0,1744952.0,0.17071692307692307,0.26845415384615384,7.7,87.0,1,6500000,1109660,1744952
Sudabeh Mortezai,60000000.0,56451232.0,101134059.0,0.9408538666666667,1.68556765,6.5,430.0,1,60000000,56451232,101134059
Sudeshna Roy,85000000.0,85900357.5,247044307.0,1.0713866485714285,3.0076573557142856,6.2,72.0,2,170000000,171800715,494088614
Sudz Sutherland,15000000.0,27020284.0,37336874.0,1.8013522666666666,2.489124933333333,6.6,360.0,1,15000000,27020284,37336874
Sujit Mondal,1000000.0,117235147.0,225000000.0,117.235147,225.0,6.1,46.0,1,1000000,117235147,225000000
Suman Upreti,14000000.0,11242801.0,20597806.0,0.8030572142857143,1.4712718571428571,8.9,23.0,1,14000000,11242801,20597806
Sunandan Walia,45000000.0,67061228.0,135808837.0,1.4902495111111111,3.0179741555555557,6.3,29.0,1,45000000,67061228,135808837
Sunil Subramani,9200000.0,1685269.0,17155193.0,0.18318141304347826,1.8646948913043477,6.1,11353.0,1,9200000,1685269,17155193
Sunkanmi Adebayo,20000000.0,45055776.0,92088460.0,2.2527888,4.604423,8.0,12.0,1,20000000,45055776,92088460
Suseenthiran,17000000.0,1361045.0,7265283.0,0.08006147058823529,0.42736958823529414,6.2,53.0,1,17000000,1361045,7265283
Suzette Reyes,3500000.0,41411015.0,95127344.0,11.83171857142857,27.179241142857144,6.8,12.0,1,3500000,41411015,95127344
Sven J. Matten,16000000.0,1686429.0,1686429.0,0.1054018125,0.1054018125,5.5,537.0,1,16000000,1686429,1686429
Sylvain Chomet,16500000.0,39868642.0,83792062.0,2.4162813333333335,5.0783067878787875,7.5,31734.0,1,16500000,39868642,83792062
Sylvain White,17500000.0,27078128.5,40793742.0,2.00006989,3.183459,4.800000000000001,51763.0,2,35000000,54156257,81587484
Sylvester Stallone,82000000.0,103068524.0,268268174.0,1.2569332195121952,3.2715630975609757,6.5,307897.0,1,82000000,103068524,268268174
Sébastien Lifshitz,858000.0,102797000.0,268000000.0,119.81002331002331,312.35431235431236,7.0,101.0,1,858000,102797000,268000000
Tadhg O'Sullivan,150000000.0,45157105.0,334486852.0,0.30104736666666665,2.2299123466666666,6.5,24.0,1,150000000,45157105,334486852
Taika Waititi,91250000.0,160131880.0,435412778.5,1.916256113888889,7.1218288888888885,7.9,285263.5,2,182500000,320263760,870825557
Tal Granit,27000000.0,4485485.0,4485485.0,0.16612907407407407,0.16612907407407407,6.4,34.0,1,27000000,4485485,4485485
Tal Haring,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
